Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,5,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,9,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,11.7,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,10.6,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,3.4,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,7.1,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,11.7,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,15,A,FAO data
121,'422,Lebanon,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,13.9,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2017-2019,%,14.7,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2018-2020,%,21.1,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2019-2021,%,29,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2020-2022,%,36.5,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2021-2023,%,40.1,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,12,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,18.5,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,26.4,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,34.1,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,37.3,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,17.5,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,23.7,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,31.5,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,39,A,FAO data
121,'422,Lebanon,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,42.8,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2017-2019,%,17.1,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2018-2020,%,21.9,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2019-2021,%,28.3,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2020-2022,%,35.7,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,39.3,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,14,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,19,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,25.6,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,33.2,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,36.5,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,20.2,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,24.8,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,30.9,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,38.2,A,FAO data
121,'422,Lebanon,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,42.2,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20172019,2017-2019,%,12.4,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20182020,2018-2020,%,20.2,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20192021,2019-2021,%,29.7,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20202022,2020-2022,%,37.3,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,40.8,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,10.1,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,17.8,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,27.3,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,34.9,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,38.1,A,FAO data
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,,O,
121,'422,Lebanon,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,,O,
